,customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,country,state,city,zip_code,total_population,latitude,longitude,tenure,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,Unnamed: 0.1,Unnamed: 0,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
5571,7851-FLGGQ,Month-to-Month,Yes,Mailed check,44.65,0.0,44.65,0.0,0,0.0,44.65,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Cable,United States,California,Wheatland,95692,3600,39.043387,-121.409837,1,No,19,Yes,Offer E,No,0,5571,5571,Male,49,No,No,No,No,0,No,1,3704,Churned,66,Yes,1,Competitor,Competitor had better devices
5572,7851-WZEKY,Month-to-Month,Yes,Electronic check,95.15,38.51,196.9,0.0,0,77.02,273.92,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Stockton,95219,19109,38.029729,-121.387999,2,Yes,25,Yes,Offer E,No,0,5572,5572,Female,32,No,No,No,No,0,No,2,2414,Churned,82,Yes,1,Competitor,Competitor made better offer
5573,7852-LECYP,Two Year,No,Credit card (automatic),93.8,48.15,1261.0,0.0,0,625.95,1886.95,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic,United States,California,Los Angeles,90019,67520,34.049841,-118.33846,13,Yes,6,Yes,Offer D,Yes,8,5573,5573,Male,79,No,Yes,Yes,No,0,Yes,4,5870,Stayed,43,No,0,Not Applicable,
5574,7853-GVUDZ,Month-to-Month,Yes,Credit card (automatic),20.15,3.09,20.15,0.0,0,3.09,23.24,Yes,No,No,No,No,No,No,No,No,,United States,California,Los Angeles,90004,67852,34.076259,-118.310715,1,No,0,No,Offer E,Yes,1,5574,5574,Female,55,No,No,Yes,Yes,1,Yes,2,4277,Churned,70,Yes,1,Price,Long distance charges
5575,7853-OETYL,Month-to-Month,Yes,Electronic check,29.05,0.0,129.6,0.0,0,0.0,129.6,No,Yes,Yes,No,No,No,No,No,No,DSL,United States,California,West Covina,91790,44099,34.066964,-117.937007,4,No,13,Yes,Offer E,Yes,2,5575,5575,Female,40,No,No,Yes,No,0,Yes,3,3306,Stayed,35,No,0,Not Applicable,
5576,7853-WNZSY,Month-to-Month,Yes,Credit card (automatic),19.75,1.61,19.75,0.0,0,1.61,21.36,Yes,No,No,No,No,No,No,No,No,,United States,California,El Nido,95317,808,37.127386,-120.506422,1,No,0,No,Offer E,No,0,5576,5576,Male,58,No,No,No,No,0,No,5,5809,Joined,33,No,0,Not Applicable,
5577,7854-EDSSA,Month-to-Month,No,Electronic check,59.0,49.43,1254.7,0.0,0,1087.46,2342.16,Yes,Yes,Yes,Yes,No,No,No,No,No,Cable,United States,California,Santa Rosa,95404,35057,38.526941,-122.709096,22,Yes,17,Yes,Offer D,No,0,5577,5577,Male,46,No,No,No,No,0,No,3,2195,Churned,77,Yes,1,Dissatisfaction,Poor expertise of online support
5578,7854-EKTJL,Month-to-Month,Yes,Electronic check,19.6,29.81,35.85,0.0,0,59.62,95.47,Yes,No,No,No,No,No,No,No,No,,United States,California,Salinas,93901,35739,36.64152,-121.622188,2,No,0,No,,No,0,5578,5578,Female,31,No,No,No,Yes,5,No,3,2843,Churned,66,Yes,1,Attitude,Attitude of support person
5579,7854-FOKSF,Month-to-Month,No,Electronic check,35.9,0.0,35.9,0.0,0,0.0,35.9,No,Yes,No,No,No,No,No,Yes,Yes,Cable,United States,California,Rosamond,93560,14931,34.903052,-118.411251,1,No,29,Yes,Offer E,No,0,5579,5579,Male,54,No,No,No,No,0,No,1,4747,Churned,93,Yes,1,Competitor,Competitor offered higher download speeds
5580,7855-DIWPO,Month-to-Month,Yes,Electronic check,68.65,30.59,1493.2,0.0,0,642.39,2135.59,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Sloughhouse,95683,4731,38.470423,-121.114897,21,No,11,Yes,Offer D,No,0,5580,5580,Female,60,No,No,No,No,0,No,5,2006,Stayed,21,No,0,Not Applicable,
5581,7856-GANIL,One Year,Yes,Bank transfer (automatic),98.7,2.38,4525.8,0.0,0,107.1,4632.9,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Fiber Optic,United States,California,Irvine,92606,17621,33.703976,-117.824172,45,Yes,20,Yes,Offer B,Yes,1,5581,5581,Male,71,No,Yes,Yes,No,0,Yes,3,2535,Stayed,66,No,0,Not Applicable,
5582,7858-GTZSP,Month-to-Month,Yes,Electronic check,86.55,18.75,1066.9,0.0,110,225.0,1401.9,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,San Lucas,93954,521,36.125529,-120.864443,12,Yes,25,No,Offer D,No,0,5582,5582,Female,33,No,No,No,No,0,No,5,2061,Stayed,71,No,0,Not Applicable,
5583,7860-KSUGX,Two Year,No,Credit card (automatic),64.45,32.67,4720.0,0.0,0,2352.24,7072.24,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Cable,United States,California,Long Beach,90806,49647,33.802664,-118.179971,72,Yes,48,Yes,Offer A,Yes,1,5583,5583,Male,25,Yes,No,Yes,No,0,Yes,3,6330,Stayed,74,No,0,Not Applicable,
5584,7860-UXCRM,Two Year,No,Credit card (automatic),74.5,42.17,4674.55,0.0,0,2656.71,7331.26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL,United States,California,San Gabriel,91775,23444,34.114772,-118.089431,63,No,73,Yes,,Yes,9,5584,5584,Male,22,Yes,No,Yes,Yes,2,Yes,4,6382,Stayed,52,No,0,Not Applicable,
5585,7861-UVUFT,Month-to-Month,Yes,Electronic check,84.3,28.3,1308.4,0.0,0,424.5,1732.9,Yes,Yes,No,No,Yes,No,Yes,No,No,Cable,United States,California,Sloughhouse,95683,4731,38.470423,-121.114897,15,No,28,Yes,,Yes,1,5585,5585,Female,36,No,No,Yes,No,0,Yes,1,4003,Churned,86,Yes,1,Competitor,Competitor had better devices
5586,7868-BGSZA,One Year,Yes,Electronic check,80.2,33.97,3581.6,0.0,0,1460.71,5042.31,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL,United States,California,Riverside,92504,46550,33.9108,-117.398153,43,Yes,69,Yes,,Yes,7,5586,5586,Male,30,No,No,Yes,No,0,Yes,3,5888,Stayed,35,No,0,Not Applicable,
5587,7868-TMWMZ,Two Year,Yes,Bank transfer (automatic),110.0,24.62,6668.35,0.0,0,1477.2,8145.55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic,United States,California,Berkeley,94703,19763,37.863843,-122.275684,60,No,30,Yes,,Yes,2,5587,5587,Female,69,No,Yes,Yes,No,0,Yes,5,4953,Stayed,59,No,0,Not Applicable,
5588,7869-ZYDST,Month-to-Month,Yes,Credit card (automatic),59.05,28.72,1882.8,0.0,0,890.32,2773.12,Yes,Yes,No,No,No,No,Yes,No,No,Cable,United States,California,Hyampom,96046,268,40.648024,-123.465088,31,Yes,21,Yes,,No,0,5588,5588,Male,33,No,No,Yes,No,0,Yes,5,5841,Stayed,59,No,0,Not Applicable,
5589,7872-BAAZR,One Year,No,Bank transfer (automatic),19.55,30.31,1007.9,0.0,0,1606.43,2614.33,Yes,No,No,No,No,No,No,No,No,,United States,California,Norwalk,90650,103214,33.905963,-118.08263,53,No,0,No,Offer B,Yes,10,5589,5589,Female,49,No,No,Yes,Yes,1,Yes,5,4670,Stayed,29,No,0,Not Applicable,
5590,7872-RDDLZ,Month-to-Month,No,Electronic check,54.9,48.43,3725.5,0.0,0,3244.81,6970.31,Yes,Yes,No,Yes,No,No,No,No,No,DSL,United States,California,Piercy,95587,200,39.955587,-123.681175,67,Yes,28,Yes,,No,0,5590,5590,Female,68,No,Yes,No,No,0,No,4,4826,Stayed,33,No,0,Not Applicable,
5591,7873-CVMAW,Two Year,No,Credit card (automatic),88.55,46.1,6362.35,0.0,0,3319.2,9681.55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,United States,California,Van Nuys,91405,51348,34.202494,-118.448048,72,Yes,27,Yes,,No,0,5591,5591,Male,61,No,No,No,No,0,No,4,6468,Stayed,32,No,0,Not Applicable,
5592,7874-ECPQJ,Month-to-Month,Yes,Bank transfer (automatic),20.05,27.37,85.5,0.0,0,109.48,194.98,Yes,No,No,No,No,No,No,No,No,,United States,California,Wofford Heights,93285,2515,35.690535,-118.552784,4,No,0,No,,No,0,5592,5592,Female,57,No,No,No,Yes,2,No,5,4462,Stayed,57,No,0,Not Applicable,
5593,7876-AEHIG,One Year,No,Bank transfer (automatic),60.15,0.0,3077.0,0.0,0,0.0,3077.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,United States,California,Daly City,94015,63337,37.680844,-122.48131,51,No,10,Yes,,No,0,5593,5593,Female,48,No,No,No,No,0,No,3,5404,Stayed,37,No,0,Not Applicable,
5594,7876-BEUTG,Month-to-Month,Yes,Mailed check,48.8,26.54,720.1,0.0,0,398.1,1118.2,Yes,Yes,No,No,No,No,No,No,No,DSL,United States,California,San Bruno,94066,39566,37.624436,-122.430661,15,Yes,18,Yes,Offer D,No,0,5594,5594,Female,34,No,No,No,No,0,No,4,2577,Stayed,57,No,0,Not Applicable,
5595,7876-DNYAP,Two Year,No,Credit card (automatic),19.8,8.39,1436.95,0.0,0,578.91,2015.86,Yes,No,No,No,No,No,No,No,No,,United States,California,Washington,95986,145,39.34128,-120.786867,69,No,0,No,Offer A,Yes,7,5595,5595,Female,29,Yes,No,Yes,Yes,2,Yes,5,5423,Stayed,36,No,0,Not Applicable,
5596,7878-JGDKK,Month-to-Month,No,Mailed check,44.55,30.07,220.75,0.0,0,120.28,341.03,Yes,Yes,No,No,No,No,No,No,No,Cable,United States,California,Selma,93662,26213,36.545322,-119.642281,4,No,29,Yes,Offer E,No,0,5596,5596,Male,38,No,No,No,No,0,No,3,2124,Stayed,45,No,0,Not Applicable,
5597,7878-RTCZG,Month-to-Month,No,Mailed check,19.9,2.38,19.9,0.0,0,2.38,22.28,Yes,No,No,No,No,No,No,No,No,,United States,California,Inglewood,90302,30779,33.975332,-118.355252,1,No,0,No,,No,0,5597,5597,Female,55,No,No,No,No,0,No,4,4050,Joined,80,No,0,Not Applicable,
5598,7879-CGSFV,One Year,Yes,Mailed check,100.9,42.19,5552.05,0.0,0,2320.45,7872.5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Sugarloaf,92386,1834,34.243088,-116.830015,55,No,51,Yes,Offer B,No,0,5598,5598,Male,19,Yes,No,No,No,0,No,4,5101,Stayed,22,No,0,Not Applicable,
5599,7880-XSOJX,Month-to-Month,No,Mailed check,42.4,0.0,146.4,0.0,0,0.0,146.4,No,Yes,Yes,Yes,No,Yes,No,No,No,DSL,United States,California,Garden Grove,92840,50641,33.787165,-117.931889,4,No,23,Yes,,No,0,5599,5599,Male,50,No,No,No,No,0,No,4,4282,Stayed,74,No,0,Not Applicable,
5600,7881-EVUAD,Month-to-Month,Yes,Electronic check,42.6,0.0,72.4,0.0,0,0.0,72.4,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,United States,California,Oroville,95966,28382,39.473896,-121.415927,2,No,21,Yes,Offer E,No,0,5600,5600,Female,49,No,No,No,No,0,No,2,4648,Churned,79,Yes,1,Competitor,Competitor offered more data
5601,7881-INRLC,Month-to-Month,Yes,Credit card (automatic),100.85,14.12,4740.0,0.0,0,635.4,5375.4,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,San Mateo,94403,37926,37.538309,-122.305109,45,Yes,3,Yes,Offer B,No,0,5601,5601,Male,34,No,No,No,No,0,No,1,4898,Churned,70,Yes,1,Competitor,Competitor offered more data
5602,7883-ROJOC,Month-to-Month,No,Mailed check,44.9,34.51,839.65,0.0,0,655.69,1495.34,Yes,Yes,No,No,No,No,No,No,No,Cable,United States,California,Point Reyes Station,94956,1885,38.060264,-122.830646,19,No,22,Yes,Offer D,No,0,5602,5602,Female,33,No,No,Yes,No,0,Yes,5,5842,Stayed,76,No,0,Not Applicable,
5603,7890-VYYWG,Month-to-Month,Yes,Mailed check,36.45,0.0,93.7,0.0,0,0.0,93.7,No,Yes,No,No,No,No,Yes,No,No,DSL,United States,California,Sutter,95982,3193,39.172777,-121.805845,3,No,20,Yes,Offer E,Yes,1,5603,5603,Male,67,No,Yes,Yes,No,0,Yes,1,3766,Churned,89,Yes,1,Competitor,Competitor had better devices
5604,7892-POOKP,Month-to-Month,Yes,Electronic check,104.8,4.89,3046.05,0.0,0,136.92,3182.97,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Los Angeles,90010,1957,34.062125,-118.315709,28,Yes,47,Yes,Offer C,No,0,5604,5604,Female,23,Yes,No,Yes,Yes,3,Yes,3,5003,Churned,84,Yes,1,Other,Moved
5605,7892-QVYKW,Month-to-Month,No,Electronic check,85.6,9.84,1868.4,0.0,0,226.32,2094.72,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,El Cajon,92020,55277,32.79697,-116.969082,23,Yes,71,Yes,,Yes,10,5605,5605,Female,25,Yes,No,Yes,Yes,1,Yes,3,3513,Stayed,25,No,0,Not Applicable,
5606,7893-IXHRQ,Month-to-Month,No,Electronic check,20.55,15.91,20.55,0.0,0,15.91,36.46,Yes,No,No,No,No,No,No,No,No,,United States,California,Sacramento,95826,38818,38.542532,-121.378826,1,No,0,No,,No,0,5606,5606,Male,53,No,No,No,No,0,No,2,5636,Churned,87,Yes,1,Attitude,Attitude of service provider
5607,7895-VONWT,Month-to-Month,Yes,Electronic check,48.25,0.0,1293.8,0.0,0,0.0,1293.8,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable,United States,California,Manhattan Beach,90266,33758,33.889632,-118.39737,25,No,59,Yes,Offer C,No,0,5607,5607,Female,20,Yes,No,No,No,0,No,5,4284,Stayed,46,No,0,Not Applicable,
5608,7898-PDWQE,Two Year,No,Credit card (automatic),80.4,18.04,5727.15,0.0,0,1280.84,7007.99,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL,United States,California,Maxwell,95955,1146,39.281194,-122.226568,71,Yes,41,Yes,Offer A,Yes,2,5608,5608,Male,22,Yes,No,Yes,No,0,Yes,3,5228,Stayed,20,No,0,Not Applicable,
5609,7901-HXJVA,Month-to-Month,No,Electronic check,76.45,18.46,1117.55,0.0,0,258.44,1375.99,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,United States,California,Chico,95928,32848,39.681488,-121.83721,14,No,26,Yes,,No,0,5609,5609,Male,20,Yes,No,No,No,0,No,4,2292,Stayed,52,No,0,Not Applicable,
5610,7901-IIDQV,One Year,No,Bank transfer (automatic),54.6,7.52,1242.25,28.42,0,180.48,1394.31,Yes,Yes,No,No,No,Yes,No,No,No,Cable,United States,California,San Diego,92119,21866,32.802959,-117.027095,24,Yes,85,Yes,,No,0,5610,5610,Male,28,Yes,No,No,No,0,No,3,3398,Stayed,51,No,0,Not Applicable,
5611,7901-TBKJX,Two Year,Yes,Electronic check,101.05,5.19,5594.0,0.0,10,290.64,5894.64,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,United States,California,Twentynine Palms,92278,14104,34.457829,-116.139589,56,Yes,16,No,,No,0,5611,5611,Male,76,No,Yes,No,No,0,No,3,5514,Stayed,65,No,0,Not Applicable,
5612,7903-CMPEY,Month-to-Month,Yes,Electronic check,80.3,17.51,80.3,0.0,0,17.51,97.81,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,United States,California,Corte Madera,94925,9038,37.924014,-122.511694,1,Yes,21,Yes,,Yes,1,5612,5612,Male,78,No,Yes,Yes,No,0,Yes,1,4138,Churned,87,Yes,1,Competitor,Competitor had better devices
5613,7905-NJMXS,Two Year,No,Electronic check,64.2,3.19,475.0,0.0,0,22.33,497.33,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Cable,United States,California,Williams,95987,4579,39.117537,-122.284654,7,Yes,26,Yes,,Yes,2,5613,5613,Male,68,No,Yes,Yes,No,0,Yes,4,5116,Stayed,74,No,0,Not Applicable,
5614,7905-TVXTA,Month-to-Month,Yes,Electronic check,64.35,8.32,352.65,0.0,0,41.6,394.25,Yes,Yes,Yes,No,No,Yes,Yes,No,No,DSL,United States,California,Salinas,93907,22292,36.77462,-121.664714,5,No,22,Yes,Offer E,No,0,5614,5614,Female,63,No,No,No,No,0,No,4,4771,Stayed,35,No,0,Not Applicable,
5615,7908-QCBCA,Month-to-Month,Yes,Mailed check,69.4,33.46,69.4,0.0,10,33.46,112.86,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Atwater,95301,27808,37.321233,-120.656354,1,No,12,No,Offer E,Yes,1,5615,5615,Female,47,No,No,Yes,No,0,Yes,1,2404,Churned,65,Yes,1,Competitor,Competitor had better devices
5616,7909-FIOIY,Month-to-Month,Yes,Mailed check,24.85,0.0,434.8,0.0,0,0.0,434.8,No,Yes,No,No,No,No,No,No,No,Cable,United States,California,Santa Clara,95051,52986,37.348129,-121.98469,19,No,85,Yes,Offer D,Yes,4,5616,5616,Female,21,Yes,No,Yes,Yes,1,Yes,5,2958,Stayed,39,No,0,Not Applicable,
5617,7912-SYRQT,Month-to-Month,Yes,Bank transfer (automatic),75.1,18.99,552.95,0.0,0,132.93,685.88,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Los Angeles,90042,64672,34.11572,-118.192754,7,Yes,23,Yes,Offer E,No,0,5617,5617,Female,35,No,No,No,No,0,No,2,5514,Churned,96,Yes,1,Competitor,Competitor offered more data
5618,7916-VCCPB,Month-to-Month,No,Bank transfer (automatic),73.25,40.03,1195.75,0.0,0,640.48,1836.23,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,United States,California,Parker Dam,92267,131,34.273872,-114.192901,16,No,20,Yes,Offer D,Yes,6,5618,5618,Female,58,No,No,Yes,Yes,1,Yes,3,3624,Stayed,22,No,0,Not Applicable,
5619,7919-ZODZZ,One Year,Yes,Mailed check,65.9,42.0,660.05,0.0,0,420.0,1080.05,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,DSL,United States,California,Antioch,94509,90891,37.980057,-121.801599,10,No,14,Yes,Offer D,Yes,1,5619,5619,Female,32,No,No,Yes,Yes,2,Yes,4,5289,Stayed,78,No,0,Not Applicable,
5620,7921-BEPCI,Two Year,No,Bank transfer (automatic),59.75,12.63,4265.0,0.0,0,909.36,5174.36,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL,United States,California,Rocklin,95765,15494,38.823278,-121.281856,72,Yes,23,Yes,,No,0,5620,5620,Female,40,No,No,No,No,0,No,3,4515,Stayed,59,No,0,Not Applicable,
5621,7921-LMDFQ,One Year,Yes,Bank transfer (automatic),94.0,4.14,4905.75,0.0,0,211.14,5116.89,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,Chula Vista,91910,74025,32.636792,-117.054989,51,No,21,Yes,,No,0,5621,5621,Male,69,No,Yes,No,No,0,No,4,6034,Stayed,77,No,0,Not Applicable,
5622,7923-IYJWY,Two Year,Yes,Credit card (automatic),116.1,44.56,7839.85,0.0,40,2985.52,10865.37,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic,United States,California,Twain Harte,95383,4848,38.107441,-120.230625,67,Yes,29,No,,No,0,5622,5622,Male,68,No,Yes,No,No,0,No,3,5896,Stayed,60,No,0,Not Applicable,
5623,7924-GJZFI,Two Year,Yes,Electronic check,69.3,38.59,1813.1,0.0,0,964.75,2777.85,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Jackson,95642,6202,38.336216,-120.76901,25,No,24,Yes,,Yes,7,5623,5623,Female,75,No,Yes,Yes,No,0,Yes,4,4442,Stayed,50,No,0,Not Applicable,
5624,7925-PNRGI,Month-to-Month,No,Mailed check,81.3,10.21,3541.1,0.0,0,459.45,4000.55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL,United States,California,Chula Vista,91914,2606,32.688506,-116.938632,45,Yes,11,Yes,Offer B,Yes,9,5624,5624,Female,51,No,No,Yes,Yes,2,Yes,3,3111,Stayed,77,No,0,Not Applicable,
5625,7926-IJOOU,Month-to-Month,No,Credit card (automatic),19.3,16.36,19.3,0.0,0,16.36,35.66,Yes,No,No,No,No,No,No,No,No,,United States,California,San Francisco,94116,42959,37.74441,-122.486764,1,No,0,No,Offer E,No,0,5625,5625,Male,50,No,No,No,No,0,No,5,5626,Joined,47,No,0,Not Applicable,
5626,7927-AUXBZ,Month-to-Month,No,Electronic check,85.15,9.34,2555.9,0.0,0,280.2,2836.1,Yes,Yes,No,No,No,Yes,Yes,No,No,Fiber Optic,United States,California,Sun City,92586,18161,33.707483,-117.200006,30,No,8,Yes,Offer C,No,0,5626,5626,Female,45,No,No,No,No,0,No,2,4417,Churned,76,Yes,1,Attitude,Attitude of support person
5627,7928-VJYAB,Month-to-Month,No,Electronic check,90.6,38.48,1020.2,0.0,0,423.28,1443.48,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Lemoore,93245,30419,36.303666,-119.825657,11,No,19,Yes,Offer D,Yes,9,5627,5627,Male,44,No,No,Yes,Yes,1,Yes,5,2004,Stayed,65,No,0,Not Applicable,
5628,7929-DMBCV,Month-to-Month,Yes,Mailed check,81.0,11.39,1683.7,0.0,0,227.8,1911.5,Yes,Yes,No,No,Yes,Yes,No,No,No,Fiber Optic,United States,California,Arroyo Grande,93420,24499,35.176236,-120.483243,20,No,21,Yes,Offer D,Yes,6,5628,5628,Female,45,No,No,Yes,No,0,Yes,3,4741,Stayed,22,No,0,Not Applicable,
5629,7929-SKFGK,Two Year,No,Credit card (automatic),114.3,21.68,8244.3,0.0,0,1517.6,9761.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Mentone,92359,7324,34.103578,-117.04054,70,Yes,30,Yes,Offer A,Yes,10,5629,5629,Male,23,Yes,No,Yes,No,0,Yes,4,4280,Stayed,24,No,0,Not Applicable,
5630,7931-PXHFC,One Year,Yes,Mailed check,62.3,46.21,2354.8,0.0,0,1755.98,4110.78,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Cable,United States,California,Duarte,91010,27414,34.145695,-117.95982,38,No,14,Yes,,No,0,5630,5630,Male,46,No,No,No,No,0,No,3,3818,Churned,83,Yes,1,Dissatisfaction,Poor expertise of phone support
5631,7932-WPTDS,Month-to-Month,Yes,Electronic check,24.8,0.0,24.8,0.0,0,0.0,24.8,No,Yes,No,No,No,No,No,No,No,DSL,United States,California,San Diego,92126,74232,32.886925,-117.152162,1,No,19,Yes,,Yes,1,5631,5631,Female,77,No,Yes,Yes,No,0,Yes,1,5377,Churned,73,Yes,1,Competitor,Competitor made better offer
5632,7938-OUHIO,Month-to-Month,Yes,Electronic check,98.7,32.76,293.65,0.0,0,98.28,391.93,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Mill Valley,94941,28727,37.901371,-122.572024,3,No,73,Yes,Offer E,No,0,5632,5632,Male,28,Yes,No,No,No,0,No,3,3916,Churned,72,Yes,1,Attitude,Attitude of service provider
5633,7940-UQQUG,One Year,Yes,Bank transfer (automatic),104.4,13.95,6721.6,0.0,0,892.8,7614.4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Thousand Oaks,91360,42526,34.214054,-118.88109,64,Yes,11,Yes,,Yes,4,5633,5633,Female,42,No,No,Yes,Yes,2,Yes,4,5133,Stayed,33,No,0,Not Applicable,
5634,7941-RCJOW,Two Year,Yes,Credit card (automatic),19.55,44.7,1218.65,0.0,0,2905.5,4124.15,Yes,No,No,No,No,No,No,No,No,,United States,California,Tehama,96090,405,40.021787,-122.127576,65,No,0,No,Offer B,No,0,5634,5634,Male,34,No,No,No,No,0,No,5,4309,Stayed,76,No,0,Not Applicable,
5635,7943-RQCHR,Month-to-Month,Yes,Electronic check,94.75,10.07,889.9,0.0,30,90.63,1010.53,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Davis,95616,67411,38.508735,-121.678813,9,Yes,26,No,Offer E,No,0,5635,5635,Female,34,No,No,No,No,0,No,2,2893,Churned,83,Yes,1,Competitor,Competitor offered more data
5636,7945-HLKEA,One Year,No,Electronic check,64.75,37.95,4039.5,0.0,120,2277.0,6436.5,Yes,Yes,Yes,No,Yes,Yes,No,No,No,DSL,United States,California,Half Moon Bay,94019,17929,37.45567,-122.407992,60,Yes,27,No,,No,0,5636,5636,Female,29,Yes,No,No,No,0,No,3,6408,Stayed,25,No,0,Not Applicable,
5637,7945-PRBVF,Two Year,No,Bank transfer (automatic),21.45,17.2,705.45,0.0,0,602.0,1307.45,Yes,No,No,No,No,No,No,No,No,,United States,California,Nevada City,95959,17269,39.333737,-120.858667,35,No,0,No,,No,0,5637,5637,Male,47,No,No,No,No,0,No,3,3967,Stayed,71,No,0,Not Applicable,
5638,7950-XWOVN,Month-to-Month,No,Mailed check,34.7,0.0,383.55,22.53,150,0.0,511.02,No,Yes,No,Yes,Yes,No,No,No,No,DSL,United States,California,Oxnard,93035,25322,34.18454,-119.224666,11,No,22,No,Offer D,No,0,5638,5638,Male,60,No,No,No,No,0,No,5,4310,Stayed,73,No,0,Not Applicable,
5639,7951-QKZPL,Two Year,Yes,Mailed check,24.5,35.31,740.3,35.05,0,1165.23,1870.48,Yes,No,No,No,No,No,No,No,No,,United States,California,Saint Helena,94574,9423,38.581354,-122.296283,33,Yes,0,No,,Yes,1,5639,5639,Female,21,Yes,No,Yes,No,0,Yes,3,5194,Churned,77,Yes,1,Price,Long distance charges
5640,7951-VRDVK,One Year,No,Bank transfer (automatic),85.85,13.9,3003.55,0.0,0,500.4,3503.95,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,United States,California,Laguna Hills,92653,48273,33.606899,-117.717854,36,No,73,No,,No,0,5640,5640,Female,26,Yes,No,No,No,0,No,4,4898,Stayed,64,No,0,Not Applicable,
5641,7952-OBOYL,Month-to-Month,Yes,Mailed check,89.85,25.1,244.45,0.0,0,75.3,319.75,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Fiber Optic,United States,California,Upland,91786,48827,34.105493,-117.660934,3,No,59,Yes,,No,0,5641,5641,Male,24,Yes,No,No,No,0,No,5,4096,Joined,53,No,0,Not Applicable,
5642,7954-MLBUN,Two Year,No,Bank transfer (automatic),99.45,10.05,3109.9,43.38,0,311.55,3378.07,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Santa Barbara,93111,16477,34.460197,-119.802602,31,No,14,Yes,,No,0,5642,5642,Male,41,No,No,No,No,0,No,5,2021,Stayed,64,No,0,Not Applicable,
5643,7956-XQWGU,Month-to-Month,Yes,Credit card (automatic),19.4,2.59,460.25,29.59,0,69.93,500.59,Yes,No,No,No,No,No,No,No,No,,United States,California,Long Beach,90803,31352,33.760458,-118.129725,27,No,0,No,,No,0,5643,5643,Male,43,No,No,No,No,0,No,4,5975,Stayed,25,No,0,Not Applicable,
